x,y,value
0.26,0.79,0.050121477
0.27,0.79,0.051725527
0.28,0.79,0.053298259
0.29,0.79,0.05483936
0.3,0.79,0.05634858
0.31,0.79,0.057825727
0.32,0.79,0.05927067
0.33,0.79,0.060683332
0.34,0.79,0.06206369
0.35,0.79,0.063411774
0.36,0.79,0.064727663
0.37,0.79,0.066011479
0.38,0.79,0.067263393
0.39,0.79,0.068483615
0.4,0.79,0.069672394
0.41,0.79,0.070830015
0.42,0.79,0.071956797
0.43,0.79,0.073053091
0.44,0.79,0.074119277
0.45,0.79,0.075155759
0.46,0.79,0.076162967
0.47,0.79,0.077141352
0.48,0.79,0.078091385
0.49,0.79,0.079013553
0.5,0.79,0.079908358
0.51,0.79,0.080776317
0.52,0.79,0.081617956
0.53,0.79,0.082433811
0.54,0.79,0.083224427
0.55,0.79,0.083990354
0.56,0.79,0.084732145
0.57,0.79,0.085450358
0.58,0.79,0.086145552
0.59,0.79,0.086818287
0.6,0.79,0.08746912
0.61,0.79,0.08809861
0.62,0.79,0.08870731
0.63,0.79,0.089295769
0.64,0.79,0.089864533
0.65,0.79,0.090414143
0.66,0.79,0.090945131
0.67,0.79,0.091458026
0.68,0.79,0.091953346
0.69,0.79,0.092431604
0.7,0.79,0.092893303
0.71,0.79,0.093338938
0.72,0.79,0.093768994
0.73,0.79,0.094183949
0.74,0.79,0.094584269
0.75,0.79,0.094970412
0.76,0.79,0.095342824
0.77,0.79,0.095701944
0.78,0.79,0.096048197
0.79,0.79,0.096382001
0.8,0.79,0.096703763
0.81,0.79,0.097013879
0.82,0.79,0.097312735
0.83,0.79,0.097600707
0.84,0.79,0.097878161
0.85,0.79,0.098145452
0.86,0.79,0.098402928
0.87,0.79,0.098650924
0.88,0.79,0.098889766
0.89,0.79,0.099119772
0.9,0.79,0.099341248
0.91,0.79,0.099554494
0.92,0.79,0.099759798
0.93,0.79,0.09995744
0.94,0.79,0.10014769
0.95,0.79,0.10033082
0.96,0.79,0.10050707
0.97,0.79,0.1006767
0.98,0.79,0.10083994
0.99,0.79,0.10099703
1,0.79,0.10114818
-1,0.8,-0.092056442
-0.99,0.8,-0.091918877
-0.98,0.8,-0.091775912
-0.97,0.8,-0.091627344
-0.96,0.8,-0.091472963
-0.95,0.8,-0.091312552
-0.94,0.8,-0.091145886
-0.93,0.8,-0.090972734
-0.92,0.8,-0.090792857
-0.91,0.8,-0.090606007
-0.9,0.8,-0.090411929
-0.89,0.8,-0.09021036
-0.88,0.8,-0.090001029
-0.87,0.8,-0.089783655
-0.86,0.8,-0.08955795
-0.85,0.8,-0.089323618
-0.84,0.8,-0.089080352
-0.83,0.8,-0.088827837
-0.82,0.8,-0.088565749
-0.81,0.8,-0.088293756
-0.8,0.8,-0.088011515
-0.79,0.8,-0.087718675
-0.78,0.8,-0.087414875
-0.77,0.8,-0.087099745
-0.76,0.8,-0.086772905
-0.75,0.8,-0.086433967
-0.74,0.8,-0.086082533
-0.73,0.8,-0.085718196
-0.72,0.8,-0.085340539
-0.71,0.8,-0.084949138
-0.7,0.8,-0.084543559
-0.69,0.8,-0.08412336
-0.68,0.8,-0.083688091
-0.67,0.8,-0.083237293
-0.66,0.8,-0.0827705
-0.65,0.8,-0.082287239
-0.64,0.8,-0.081787032
-0.63,0.8,-0.081269391
-0.62,0.8,-0.080733825
-0.61,0.8,-0.080179839
-0.6,0.8,-0.079606931
-0.59,0.8,-0.079014598
-0.58,0.8,-0.078402332
-0.57,0.8,-0.077769626
-0.56,0.8,-0.077115969
-0.55,0.8,-0.076440855
-0.54,0.8,-0.075743774
-0.53,0.8,-0.075024223
-0.52,0.8,-0.0742817
-0.51,0.8,-0.073515712
-0.5,0.8,-0.07272577
-0.49,0.8,-0.071911395
-0.48,0.8,-0.071072117
-0.47,0.8,-0.070207478
-0.46,0.8,-0.069317035
-0.45,0.8,-0.06840036
-0.44,0.8,-0.067457043
-0.43,0.8,-0.066486692
-0.42,0.8,-0.065488938
-0.41,0.8,-0.064463437
-0.4,0.8,-0.063409869
-0.39,0.8,-0.062327944
-0.38,0.8,-0.061217402
-0.37,0.8,-0.060078017
-0.36,0.8,-0.058909596
-0.35,0.8,-0.057711987
-0.34,0.8,-0.056485076
-0.33,0.8,-0.055228791
-0.32,0.8,-0.053943107
-0.31,0.8,-0.052628044
-0.3,0.8,-0.05128367
-0.29,0.8,-0.049910107
-0.28,0.8,-0.048507528
-0.27,0.8,-0.047076162
-0.26,0.8,-0.045616292
-0.25,0.8,-0.044128262
-0.24,0.8,-0.042612473
-0.23,0.8,-0.041069388
-0.22,0.8,-0.039499529
-0.21,0.8,-0.037903483
-0.2,0.8,-0.036281897
-0.19,0.8,-0.034635481
-0.18,0.8,-0.032965007
-0.17,0.8,-0.031271309
-0.16,0.8,-0.029555281
-0.15,0.8,-0.027817879
-0.14,0.8,-0.026060116
-0.13,0.8,-0.024283063
-0.12,0.8,-0.022487843
-0.11,0.8,-0.020675635
-0.1,0.8,-0.018847666
-0.09,0.8,-0.01700521
-0.08,0.8,-0.015149584
-0.07,0.8,-0.013282147
-0.06,0.8,-0.011404292
-0.05,0.8,-0.0095174466
-0.04,0.8,-0.0076230646
-0.03,0.8,-0.0057226247
-0.02,0.8,-0.0038176243
-0.01,0.8,-0.0019095755
0,0.8,0
0.01,0.8,0.0019095755
0.02,0.8,0.0038176243
0.03,0.8,0.0057226247
0.04,0.8,0.0076230646
0.05,0.8,0.0095174466
0.06,0.8,0.011404292
0.07,0.8,0.013282147
0.08,0.8,0.015149584
0.09,0.8,0.01700521
0.1,0.8,0.018847666
0.11,0.8,0.020675635
0.12,0.8,0.022487843
0.13,0.8,0.024283063
0.14,0.8,0.026060116
0.15,0.8,0.027817879
0.16,0.8,0.029555281
0.17,0.8,0.031271309
0.18,0.8,0.032965007
0.19,0.8,0.034635481
0.2,0.8,0.036281897
0.21,0.8,0.037903483
0.22,0.8,0.039499529
0.23,0.8,0.041069388
0.24,0.8,0.042612473
0.25,0.8,0.044128262
0.26,0.8,0.045616292
0.27,0.8,0.047076162
0.28,0.8,0.048507528
0.29,0.8,0.049910107
0.3,0.8,0.05128367
0.31,0.8,0.052628044
0.32,0.8,0.053943107
0.33,0.8,0.055228791
0.34,0.8,0.056485076
0.35,0.8,0.057711987
0.36,0.8,0.058909596
0.37,0.8,0.060078017
0.38,0.8,0.061217402
0.39,0.8,0.062327944
0.4,0.8,0.063409869
0.41,0.8,0.064463437
0.42,0.8,0.065488938
0.43,0.8,0.066486692
0.44,0.8,0.067457043
0.45,0.8,0.06840036
0.46,0.8,0.069317035
0.47,0.8,0.070207478
0.48,0.8,0.071072117
0.49,0.8,0.071911395
0.5,0.8,0.07272577
0.51,0.8,0.073515712
0.52,0.8,0.0742817
0.53,0.8,0.075024223
0.54,0.8,0.075743774
0.55,0.8,0.076440855
0.56,0.8,0.077115969
0.57,0.8,0.077769626
0.58,0.8,0.078402332
0.59,0.8,0.079014598
0.6,0.8,0.079606931
0.61,0.8,0.080179839
0.62,0.8,0.080733825
0.63,0.8,0.081269391
0.64,0.8,0.081787032
0.65,0.8,0.082287239
0.66,0.8,0.0827705
0.67,0.8,0.083237293
0.68,0.8,0.083688091
0.69,0.8,0.08412336
0.7,0.8,0.084543559
0.71,0.8,0.084949138
0.72,0.8,0.085340539
0.73,0.8,0.085718196
0.74,0.8,0.086082533
0.75,0.8,0.086433967
0.76,0.8,0.086772905
0.77,0.8,0.087099745
0.78,0.8,0.087414875
0.79,0.8,0.087718675
0.8,0.8,0.088011515
0.81,0.8,0.088293756
0.82,0.8,0.088565749
0.83,0.8,0.088827837
0.84,0.8,0.089080352
0.85,0.8,0.089323618
0.86,0.8,0.08955795
0.87,0.8,0.089783655
0.88,0.8,0.090001029
0.89,0.8,0.09021036
0.9,0.8,0.090411929
0.91,0.8,0.090606007
0.92,0.8,0.090792857
0.93,0.8,0.090972734
0.94,0.8,0.091145886
0.95,0.8,0.091312552
0.96,0.8,0.091472963
0.97,0.8,0.091627344
0.98,0.8,0.091775912
0.99,0.8,0.091918877
1,0.8,0.092056442
-1,0.81,-0.083349548
-0.99,0.81,-0.083224994
-0.98,0.81,-0.083095551
-0.97,0.81,-0.082961035
-0.96,0.81,-0.082821255
-0.95,0.81,-0.082676016
-0.94,0.81,-0.082525114
-0.93,0.81,-0.082368339
-0.92,0.81,-0.082205475
-0.91,0.81,-0.082036298
-0.9,0.81,-0.081860576
-0.89,0.81,-0.081678072
-0.88,0.81,-0.081488539
-0.87,0.81,-0.081291725
-0.86,0.81,-0.081087368
-0.85,0.81,-0.0808752
-0.84,0.81,-0.080654942
-0.83,0.81,-0.080426311
-0.82,0.81,-0.080189012
-0.81,0.81,-0.079942744
-0.8,0.81,-0.079687199
-0.79,0.81,-0.079422056
-0.78,0.81,-0.07914699
-0.77,0.81,-0.078861665
-0.76,0.81,-0.078565739
-0.75,0.81,-0.078258858
-0.74,0.81,-0.077940663
-0.73,0.81,-0.077610786
-0.72,0.81,-0.077268849
-0.71,0.81,-0.076914468
-0.7,0.81,-0.076547249
-0.69,0.81,-0.076166794
-0.68,0.81,-0.075772693
-0.67,0.81,-0.075364532
-0.66,0.81,-0.07494189
-0.65,0.81,-0.074504337
-0.64,0.81,-0.07405144
-0.63,0.81,-0.073582759
-0.62,0.81,-0.073097848
-0.61,0.81,-0.072596259
-0.6,0.81,-0.072077538
-0.59,0.81,-0.071541229
-0.58,0.81,-0.070986872
-0.57,0.81,-0.070414009
-0.56,0.81,-0.069822177
-0.55,0.81,-0.069210916
-0.54,0.81,-0.068579766
-0.53,0.81,-0.067928272
-0.52,0.81,-0.067255979
-0.51,0.81,-0.06656244
-0.5,0.81,-0.065847212
-0.49,0.81,-0.065109862
-0.48,0.81,-0.064349964
-0.47,0.81,-0.063567105
-0.46,0.81,-0.062760882
-0.45,0.81,-0.061930908
-0.44,0.81,-0.061076812
-0.43,0.81,-0.060198238
-0.42,0.81,-0.059294855
-0.41,0.81,-0.058366348
-0.4,0.81,-0.057412428
-0.39,0.81,-0.056432834
-0.38,0.81,-0.05542733
-0.37,0.81,-0.05439571
-0.36,0.81,-0.053337801
-0.35,0.81,-0.052253464
-0.34,0.81,-0.051142597
-0.33,0.81,-0.050005135
-0.32,0.81,-0.048841053
-0.31,0.81,-0.047650371
-0.3,0.81,-0.046433151
-0.29,0.81,-0.045189503
-0.28,0.81,-0.043919583
-0.27,0.81,-0.042623598
-0.26,0.81,-0.041301806
-0.25,0.81,-0.039954517
-0.24,0.81,-0.038582094
-0.23,0.81,-0.037184957
-0.22,0.81,-0.03576358
-0.21,0.81,-0.034318491
-0.2,0.81,-0.032850278
-0.19,0.81,-0.031359583
-0.18,0.81,-0.029847106
-0.17,0.81,-0.028313602
-0.16,0.81,-0.02675988
-0.15,0.81,-0.025186805
-0.14,0.81,-0.023595295
-0.13,0.81,-0.021986319
-0.12,0.81,-0.020360895
-0.11,0.81,-0.018720089
-0.1,0.81,-0.017065014
-0.09,0.81,-0.015396821
-0.08,0.81,-0.013716704
-0.07,0.81,-0.012025893
-0.06,0.81,-0.01032565
-0.05,0.81,-0.0086172662
-0.04,0.81,-0.0069020589
-0.03,0.81,-0.0051813666
-0.02,0.81,-0.0034565452
-0.01,0.81,-0.0017289637
0,0.81,0
0.01,0.81,0.0017289637
0.02,0.81,0.0034565452
0.03,0.81,0.0051813666
0.04,0.81,0.0069020589
0.05,0.81,0.0086172662
0.06,0.81,0.01032565
0.07,0.81,0.012025893
0.08,0.81,0.013716704
0.09,0.81,0.015396821
0.1,0.81,0.017065014
0.11,0.81,0.018720089
0.12,0.81,0.020360895
0.13,0.81,0.021986319
0.14,0.81,0.023595295
0.15,0.81,0.025186805
0.16,0.81,0.02675988
0.17,0.81,0.028313602
0.18,0.81,0.029847106
0.19,0.81,0.031359583
0.2,0.81,0.032850278
0.21,0.81,0.034318491
0.22,0.81,0.03576358
0.23,0.81,0.037184957
0.24,0.81,0.038582094
0.25,0.81,0.039954517
0.26,0.81,0.041301806
0.27,0.81,0.042623598
0.28,0.81,0.043919583
0.29,0.81,0.045189503
0.3,0.81,0.046433151
0.31,0.81,0.047650371
0.32,0.81,0.048841053
0.33,0.81,0.050005135
0.34,0.81,0.051142597
0.35,0.81,0.052253464
0.36,0.81,0.053337801
0.37,0.81,0.05439571
0.38,0.81,0.05542733
0.39,0.81,0.056432834
0.4,0.81,0.057412428
0.41,0.81,0.058366348
0.42,0.81,0.059294855
0.43,0.81,0.060198238
0.44,0.81,0.061076812
0.45,0.81,0.061930908
0.46,0.81,0.062760882
0.47,0.81,0.063567105
0.48,0.81,0.064349964
0.49,0.81,0.065109862
0.5,0.81,0.065847212
0.51,0.81,0.06656244
0.52,0.81,0.067255979
0.53,0.81,0.067928272
0.54,0.81,0.068579766
0.55,0.81,0.069210916
0.56,0.81,0.069822177
0.57,0.81,0.070414009
0.58,0.81,0.070986872
0.59,0.81,0.071541229
0.6,0.81,0.072077538
0.61,0.81,0.072596259
0.62,0.81,0.073097848
0.63,0.81,0.073582759
0.64,0.81,0.07405144
0.65,0.81,0.074504337
0.66,0.81,0.07494189
0.67,0.81,0.075364532
0.68,0.81,0.075772693
0.69,0.81,0.076166794
0.7,0.81,0.076547249
0.71,0.81,0.076914468
0.72,0.81,0.077268849
0.73,0.81,0.077610786
0.74,0.81,0.077940663
0.75,0.81,0.078258858
0.76,0.81,0.078565739
0.77,0.81,0.078861665
0.78,0.81,0.07914699
0.79,0.81,0.079422056
0.8,0.81,0.079687199
0.81,0.81,0.079942744
0.82,0.81,0.080189012
0.83,0.81,0.080426311
0.84,0.81,0.080654942
0.85,0.81,0.0808752
0.86,0.81,0.081087368
0.87,0.81,0.081291725
0.88,0.81,0.081488539
0.89,0.81,0.081678072
0.9,0.81,0.081860576
0.91,0.81,0.082036298
0.92,0.81,0.082205475
0.93,0.81,0.082368339
0.94,0.81,0.082525114
0.95,0.81,0.082676016
0.96,0.81,0.082821255
0.97,0.81,0.082961035
0.98,0.81,0.083095551
0.99,0.81,0.083224994
1,0.81,0.083349548
-1,0.82,-0.075036087
-0.99,0.82,-0.074923956
-0.98,0.82,-0.074807424
-0.97,0.82,-0.074686325
-0.96,0.82,-0.074560487
-0.95,0.82,-0.074429734
-0.94,0.82,-0.074293884
-0.93,0.82,-0.074152746
-0.92,0.82,-0.074006126
-0.91,0.82,-0.073853823
-0.9,0.82,-0.073695628
-0.89,0.82,-0.073531327
-0.88,0.82,-0.073360699
-0.87,0.82,-0.073183516
-0.86,0.82,-0.072999542
-0.85,0.82,-0.072808535
-0.84,0.82,-0.072610247
-0.83,0.82,-0.072404419
-0.82,0.82,-0.072190789
-0.81,0.82,-0.071969085
-0.8,0.82,-0.071739028
-0.79,0.82,-0.071500331
-0.78,0.82,-0.071252701
-0.77,0.82,-0.070995835
-0.76,0.82,-0.070729425
-0.75,0.82,-0.070453153
-0.74,0.82,-0.070166696
-0.73,0.82,-0.069869721
-0.72,0.82,-0.06956189
-0.71,0.82,-0.069242855
-0.7,0.82,-0.068912264
-0.69,0.82,-0.068569756
-0.68,0.82,-0.068214963
-0.67,0.82,-0.067847514
-0.66,0.82,-0.067467026
-0.65,0.82,-0.067073116
-0.64,0.82,-0.066665392
-0.63,0.82,-0.066243458
-0.62,0.82,-0.065806913
-0.61,0.82,-0.065355354
-0.6,0.82,-0.064888371
-0.59,0.82,-0.064405554
-0.58,0.82,-0.063906491
-0.57,0.82,-0.063390766
-0.56,0.82,-0.062857964
-0.55,0.82,-0.062307672
-0.54,0.82,-0.061739474
-0.53,0.82,-0.061152961
-0.52,0.82,-0.060547725
-0.51,0.82,-0.05992336
-0.5,0.82,-0.059279471
-0.49,0.82,-0.058615666
-0.48,0.82,-0.057931562
-0.47,0.82,-0.057226787
-0.46,0.82,-0.056500978
-0.45,0.82,-0.055753788
-0.44,0.82,-0.054984881
-0.43,0.82,-0.054193938
-0.42,0.82,-0.05338066
-0.41,0.82,-0.052544764
-0.4,0.82,-0.051685991
-0.39,0.82,-0.050804103
-0.38,0.82,-0.04989889
-0.37,0.82,-0.048970166
-0.36,0.82,-0.048017775
-0.35,0.82,-0.047041593
-0.34,0.82,-0.046041526
-0.33,0.82,-0.045017516
-0.32,0.82,-0.043969543
-0.31,0.82,-0.042897622
-0.3,0.82,-0.04180181
-0.29,0.82,-0.040682206
-0.28,0.82,-0.03953895
-0.27,0.82,-0.03837223
-0.26,0.82,-0.037182276
-0.25,0.82,-0.035969368
-0.24,0.82,-0.034733834
-0.23,0.82,-0.033476051
-0.22,0.82,-0.032196444
-0.21,0.82,-0.030895492
-0.2,0.82,-0.029573722
-0.19,0.82,-0.028231712
-0.18,0.82,-0.026870092
-0.17,0.82,-0.025489543
-0.16,0.82,-0.024090792
-0.15,0.82,-0.022674619
-0.14,0.82,-0.02124185
-0.13,0.82,-0.019793357
-0.12,0.82,-0.018330056
-0.11,0.82,-0.016852908
-0.1,0.82,-0.015362913
-0.09,0.82,-0.013861109
-0.08,0.82,-0.012348571
-0.07,0.82,-0.010826405
-0.06,0.82,-0.0092957477
-0.05,0.82,-0.0077577617
-0.04,0.82,-0.0062136329
-0.03,0.82,-0.0046645661
-0.02,0.82,-0.003111782
-0.01,0.82,-0.0015565132
0,0.82,0
0.01,0.82,0.0015565132
0.02,0.82,0.003111782
0.03,0.82,0.0046645661
0.04,0.82,0.0062136329
0.05,0.82,0.0077577617
0.06,0.82,0.0092957477
0.07,0.82,0.010826405
0.08,0.82,0.012348571
0.09,0.82,0.013861109
0.1,0.82,0.015362913
0.11,0.82,0.016852908
0.12,0.82,0.018330056
0.13,0.82,0.019793357
0.14,0.82,0.02124185
0.15,0.82,0.022674619
0.16,0.82,0.024090792
0.17,0.82,0.025489543
0.18,0.82,0.026870092
0.19,0.82,0.028231712
0.2,0.82,0.029573722
0.21,0.82,0.030895492
0.22,0.82,0.032196444
0.23,0.82,0.033476051
0.24,0.82,0.034733834
0.25,0.82,0.035969368
0.26,0.82,0.037182276
0.27,0.82,0.03837223
0.28,0.82,0.03953895
0.29,0.82,0.040682206
0.3,0.82,0.04180181
0.31,0.82,0.042897622
0.32,0.82,0.043969543
0.33,0.82,0.045017516
0.34,0.82,0.046041526
0.35,0.82,0.047041593
0.36,0.82,0.048017775
0.37,0.82,0.048970166
0.38,0.82,0.04989889
0.39,0.82,0.050804103
0.4,0.82,0.051685991
0.41,0.82,0.052544764
0.42,0.82,0.05338066
0.43,0.82,0.054193938
0.44,0.82,0.054984881
0.45,0.82,0.055753788
0.46,0.82,0.056500978
0.47,0.82,0.057226787
0.48,0.82,0.057931562
0.49,0.82,0.058615666
0.5,0.82,0.059279471
0.51,0.82,0.05992336
0.52,0.82,0.060547725
0.53,0.82,0.061152961
0.54,0.82,0.061739474
0.55,0.82,0.062307672
0.56,0.82,0.062857964
0.57,0.82,0.063390766
0.58,0.82,0.063906491
0.59,0.82,0.064405554
0.6,0.82,0.064888371
0.61,0.82,0.065355354
0.62,0.82,0.065806913
0.63,0.82,0.066243458
0.64,0.82,0.066665392
0.65,0.82,0.067073116
0.66,0.82,0.067467026
0.67,0.82,0.067847514
0.68,0.82,0.068214963
0.69,0.82,0.068569756
0.7,0.82,0.068912264
0.71,0.82,0.069242855
0.72,0.82,0.06956189
0.73,0.82,0.069869721
0.74,0.82,0.070166696
0.75,0.82,0.070453153
0.76,0.82,0.070729425
0.77,0.82,0.070995835
0.78,0.82,0.071252701
0.79,0.82,0.071500331
0.8,0.82,0.071739028
0.81,0.82,0.071969085
0.82,0.82,0.072190789
0.83,0.82,0.072404419
0.84,0.82,0.072610247
0.85,0.82,0.072808535
0.86,0.82,0.072999542
0.87,0.82,0.073183516
0.88,0.82,0.073360699
0.89,0.82,0.073531327
0.9,0.82,0.073695628
0.91,0.82,0.073853823
0.92,0.82,0.074006126
0.93,0.82,0.074152746
0.94,0.82,0.074293884
0.95,0.82,0.074429734
0.96,0.82,0.074560487
0.97,0.82,0.074686325
0.98,0.82,0.074807424
0.99,0.82,0.074923956
1,0.82,0.075036087
-1,0.83,-0.067124263
-0.99,0.83,-0.067023956
-0.98,0.83,-0.066919711
-0.97,0.83,-0.06681138
-0.96,0.83,-0.066698811
-0.95,0.83,-0.066581845
-0.94,0.83,-0.066460318
-0.93,0.83,-0.066334062
-0.92,0.83,-0.066202902
-0.91,0.83,-0.066066658
-0.9,0.83,-0.065925143
-0.89,0.83,-0.065778166
-0.88,0.83,-0.065625529
-0.87,0.83,-0.065467028
-0.86,0.83,-0.065302452
-0.85,0.83,-0.065131586
-0.84,0.83,-0.064954205
-0.83,0.83,-0.06477008
-0.82,0.83,-0.064578975
-0.81,0.83,-0.064380647
-0.8,0.83,-0.064174847
-0.79,0.83,-0.063961319
-0.78,0.83,-0.063739799
-0.77,0.83,-0.063510017
-0.76,0.83,-0.063271697
-0.75,0.83,-0.063024556
-0.74,0.83,-0.062768302
-0.73,0.83,-0.062502641
-0.72,0.83,-0.062227267
-0.71,0.83,-0.061941871
-0.7,0.83,-0.061646138
-0.69,0.83,-0.061339744
-0.68,0.83,-0.061022361
-0.67,0.83,-0.060693655
-0.66,0.83,-0.060353286
-0.65,0.83,-0.06000091
-0.64,0.83,-0.059636177
-0.63,0.83,-0.059258731
-0.62,0.83,-0.058868216
-0.61,0.83,-0.058464269
-0.6,0.83,-0.058046525
-0.59,0.83,-0.057614617
-0.58,0.83,-0.057168175
-0.57,0.83,-0.056706828
-0.56,0.83,-0.056230205
-0.55,0.83,-0.055737936
-0.54,0.83,-0.055229649
-0.53,0.83,-0.054704978
-0.52,0.83,-0.054163558
-0.51,0.83,-0.053605027
-0.5,0.83,-0.053029029
-0.49,0.83,-0.052435216
-0.48,0.83,-0.051823244
-0.47,0.83,-0.05119278
-0.46,0.83,-0.050543501
-0.45,0.83,-0.049875095
-0.44,0.83,-0.049187261
-0.43,0.83,-0.048479716
-0.42,0.83,-0.04775219
-0.41,0.83,-0.047004431
-0.4,0.83,-0.046236207
-0.39,0.83,-0.045447306
-0.38,0.83,-0.044637539
-0.37,0.83,-0.04380674
-0.36,0.83,-0.04295477
-0.35,0.83,-0.042081516
-0.34,0.83,-0.041186896
-0.33,0.83,-0.040270858
-0.32,0.83,-0.039333383
-0.31,0.83,-0.038374486
-0.3,0.83,-0.037394217
-0.29,0.83,-0.036392664
-0.28,0.83,-0.035369954
-0.27,0.83,-0.034326252
-0.26,0.83,-0.033261768
-0.25,0.83,-0.032176749
-0.24,0.83,-0.03107149
-0.23,0.83,-0.029946328
-0.22,0.83,-0.028801643
-0.21,0.83,-0.027637864
-0.2,0.83,-0.026455461
-0.19,0.83,-0.025254953
-0.18,0.83,-0.024036903
-0.17,0.83,-0.022801919
-0.16,0.83,-0.021550653
-0.15,0.83,-0.020283802
-0.14,0.83,-0.019002104
-0.13,0.83,-0.01770634
-0.12,0.83,-0.01639733
-0.11,0.83,-0.015075933
-0.1,0.83,-0.013743044
-0.09,0.83,-0.01239959
-0.08,0.83,-0.011046535
-0.07,0.83,-0.0096848662
-0.06,0.83,-0.0083156018
-0.05,0.83,-0.0069397815
-0.04,0.83,-0.0055584659
-0.03,0.83,-0.0041727331
-0.02,0.83,-0.002783675
-0.01,0.83,-0.0013923941
0,0.83,0
0.01,0.83,0.0013923941
0.02,0.83,0.002783675
0.03,0.83,0.0041727331
0.04,0.83,0.0055584659
0.05,0.83,0.0069397815
0.06,0.83,0.0083156018
0.07,0.83,0.0096848662
0.08,0.83,0.011046535
0.09,0.83,0.01239959
0.1,0.83,0.013743044
0.11,0.83,0.015075933
0.12,0.83,0.01639733
0.13,0.83,0.01770634
0.14,0.83,0.019002104
0.15,0.83,0.020283802
0.16,0.83,0.021550653
0.17,0.83,0.022801919
0.18,0.83,0.024036903
0.19,0.83,0.025254953
0.2,0.83,0.026455461
0.21,0.83,0.027637864
0.22,0.83,0.028801643
0.23,0.83,0.029946328
0.24,0.83,0.03107149
0.25,0.83,0.032176749
0.26,0.83,0.033261768
0.27,0.83,0.034326252
0.28,0.83,0.035369954
0.29,0.83,0.036392664
0.3,0.83,0.037394217
0.31,0.83,0.038374486
0.32,0.83,0.039333383
0.33,0.83,0.040270858
0.34,0.83,0.041186896
0.35,0.83,0.042081516
0.36,0.83,0.04295477
0.37,0.83,0.04380674
0.38,0.83,0.044637539
0.39,0.83,0.045447306
0.4,0.83,0.046236207
0.41,0.83,0.047004431
0.42,0.83,0.04775219
0.43,0.83,0.048479716
0.44,0.83,0.049187261
0.45,0.83,0.049875095
0.46,0.83,0.050543501
0.47,0.83,0.05119278
0.48,0.83,0.051823244
0.49,0.83,0.052435216
0.5,0.83,0.053029029
0.51,0.83,0.053605027
0.52,0.83,0.054163558
0.53,0.83,0.054704978
0.54,0.83,0.055229649
0.55,0.83,0.055737936
0.56,0.83,0.056230205
0.57,0.83,0.056706828
0.58,0.83,0.057168175
0.59,0.83,0.057614617
0.6,0.83,0.058046525
0.61,0.83,0.058464269
0.62,0.83,0.058868216
0.63,0.83,0.059258731
0.64,0.83,0.059636177
0.65,0.83,0.06000091
0.66,0.83,0.060353286
0.67,0.83,0.060693655
0.68,0.83,0.061022361
0.69,0.83,0.061339744
0.7,0.83,0.061646138
0.71,0.83,0.061941871
0.72,0.83,0.062227267
0.73,0.83,0.062502641
0.74,0.83,0.062768302
0.75,0.83,0.063024556
0.76,0.83,0.063271697
0.77,0.83,0.063510017
0.78,0.83,0.063739799
0.79,0.83,0.063961319
0.8,0.83,0.064174847
0.81,0.83,0.064380647
0.82,0.83,0.064578975
0.83,0.83,0.06477008
0.84,0.83,0.064954205
0.85,0.83,0.065131586
0.86,0.83,0.065302452
0.87,0.83,0.065467028
0.88,0.83,0.065625529
0.89,0.83,0.065778166
0.9,0.83,0.065925143
0.91,0.83,0.066066658
0.92,0.83,0.066202902
0.93,0.83,0.066334062
0.94,0.83,0.066460318
0.95,0.83,0.066581845
0.96,0.83,0.066698811
0.97,0.83,0.06681138
0.98,0.83,0.066919711
0.99,0.83,0.067023956
1,0.83,0.067124263
-1,0.84,-0.059621886
-0.99,0.84,-0.05953279
-0.98,0.84,-0.059440196
-0.97,0.84,-0.059343973
-0.96,0.84,-0.059243986
-0.95,0.84,-0.059140093
-0.94,0.84,-0.059032149
-0.93,0.84,-0.058920005
-0.92,0.84,-0.058803504
-0.91,0.84,-0.058682487
-0.9,0.84,-0.05855679
-0.89,0.84,-0.05842624
-0.88,0.84,-0.058290663
-0.87,0.84,-0.058149877
-0.86,0.84,-0.058003696
-0.85,0.84,-0.057851927
-0.84,0.84,-0.057694371
-0.83,0.84,-0.057530826
-0.82,0.84,-0.057361081
-0.81,0.84,-0.05718492
-0.8,0.84,-0.057002122
-0.79,0.84,-0.056812459
-0.78,0.84,-0.056615698
-0.77,0.84,-0.056411598
-0.76,0.84,-0.056199915
-0.75,0.84,-0.055980396
-0.74,0.84,-0.055752784
-0.73,0.84,-0.055516815
-0.72,0.84,-0.055272219
-0.71,0.84,-0.055018722
-0.7,0.84,-0.054756042
-0.69,0.84,-0.054483894
-0.68,0.84,-0.054201984
-0.67,0.84,-0.053910017
-0.66,0.84,-0.053607691
-0.65,0.84,-0.053294699
-0.64,0.84,-0.052970731
-0.63,0.84,-0.052635473
-0.62,0.84,-0.052288605
-0.61,0.84,-0.051929806
-0.6,0.84,-0.051558753
-0.59,0.84,-0.051175118
-0.58,0.84,-0.050778574
-0.57,0.84,-0.050368792
-0.56,0.84,-0.04994544
-0.55,0.84,-0.049508191
-0.54,0.84,-0.049056715
-0.53,0.84,-0.048590686
-0.52,0.84,-0.048109779
-0.51,0.84,-0.047613674
-0.5,0.84,-0.047102055
-0.49,0.84,-0.046574611
-0.48,0.84,-0.046031038
-0.47,0.84,-0.045471041
-0.46,0.84,-0.044894331
